category,subcategory,name,price,manufacturer
Characters & Brands,Hasbro,testing robustness Super Boggle,,Hasbro
Games,Dice & Dice Games,testing robustness 14mm PERUDO dice set - 6 x 5 dice (Red Blue Green Black Orange Yellow),4.31,The Dice Place
Games,Dice & Dice Games,testing robustness Green 15mm D6 Oblivion x25,2.99,Oblivion
Games,Dice & Dice Games,testing robustness Hordes Circle Orboros Faction Dice,9,Privateer Press
Games,Dice & Dice Games,"testing robustness Big Cherry 24x Blob Dice 16mm D6, (Coloured Sides)",3.99,BigCherry
Games,Dice & Dice Games,testing robustness Polyhedral Dice,11.93,Chessex
Games,Dice & Dice Games,"testing robustness Dice, Pack of 20 x 16mm Red Pearl Spot Dice",4.3,Dice World
Games,Dice & Dice Games,testing robustness Three 6 cm Wooden Dice - Jaques of London,9.99,Jaques of London
Games,Dice & Dice Games,testing robustness Elvish Dice Black/White (7),11.28,Q-Workshop
Games,Dice & Dice Games,"testing robustness Dice, 24 x 16mm Round Corner Spot - White",3.02,The Dice Place
Games,Dice & Dice Games,testing robustness ARKHAM HORROR DICE SET (An Amazing Set of 5 d6 Die) Beige / Black,10.24,Q-Workshop
Games,Dice & Dice Games,testing robustness SmartDealsPro 10 Pack of Random Color D20 Polyhedral Dice DND RPG MTG Table Games,3.37,Forlorn Hope Games
Games,Dice & Dice Games,testing robustness Wizkids Quarriors Dice Game,,WizKids
Games,Dice & Dice Games,"testing robustness Big Cherry Dice, 5x Purple D10 Die, 10 Sided Dice",3.99,Forlorn Hope Games
Games,Dice & Dice Games,testing robustness SmartDealsPro 10-Pack D6 Six Sided 14mm Glow In the Dark Dice Die,,Smartdealspro
Games,Dice & Dice Games,testing robustness Bulk Dice - 50 x d10 10 sided polynomial dice - mixed colours,12.2,The Dice Place
Games,Dice & Dice Games,testing robustness Ultra Pro Dual Deck Box [Toy],,Ultra Pro
Games,Dice & Dice Games,testing robustness Miniature Yatzy dice game. Ideal Christmas Cracker filler,3.99,Cracker kit fillers
Games,Dice & Dice Games,testing robustness Unique Runic Black D2 & White D4 Dice Set,6,Q-Workshop
Games,Dice & Dice Games,testing robustness Dice - 25 x 16mm 6 sided spot dice - mixed colours,1.97,The Dice Place
Games,Dice & Dice Games,testing robustness BICYCLE Playing Dices,3.81,Bicycle
Games,Dice & Dice Games,"testing robustness Perudo dice set - Liar Dice - 5 sets of 5 coloured dice, 14mm size",3.3,The Dice Place
Games,Dice & Dice Games,testing robustness NEW GARDEN GIANT STANDARD DRAUGHTS EVA FOAM DRAUGHT SET INDOOR OUTDOOR PARTY FAMILY GARDEN GAME KIDS CHILDRENS ADULT GAME,,SMART SHOPPING
Games,Dice & Dice Games,"testing robustness Big Cherry Dice, 5x Green D10 Die, 10 Sided Dice",2.03,Forlorn Hope Games
Games,Dice & Dice Games,testing robustness Gamewright Feed the Kitty,,Gamewright
Games,Dice & Dice Games,testing robustness Beetle Drive Score Pads for Beetle game x 4 pads,5.99,Jesters
Games,Dice & Dice Games,testing robustness 14mm dice pack of 50 various colours available (White with black spots),6.29,The Dice Place
Games,Dice & Dice Games,testing robustness Asmodee - Diavolo,12.99,Asmodée
Games,Dice & Dice Games,testing robustness Giant Snakes And Ladders Game,2.44,8
Games,Board Games,testing robustness Story Cubes Spurensuche [German Version],8.78,Hutter Trade GmbH + Co KG
Games,Dice & Dice Games,testing robustness Dice and counters pack 00555,9.99,Kent & Cleal
Games,Dice & Dice Games,testing robustness Q-workshop Japanese D10 Dice Set - Black & White,6.95,Q-Workshop
Games,Dice & Dice Games,testing robustness Pocket / Travel Poker Dice game,5.99,pocketgames
Games,Dice & Dice Games,testing robustness Learning Resources Foam Number Dice,4,Learning Resources
Games,Dice & Dice Games,"testing robustness Dice - Spot, 10 x 22mm. 00566",2.97,Witzigs
Games,Dice & Dice Games,"testing robustness 100 six sided dice, 14mm, random colours",10.79,The Dice Place
Games,Dice & Dice Games,testing robustness Traditional Games Catch Me If You Can Game,5.99,Traditional Games
Games,Dice & Dice Games,testing robustness 10 x LARGE 19MM MIXED COLOURS TRANSLUCENT DICE / CRAPS Red black and green,2.5,Dice
Games,Dice & Dice Games,"testing robustness Polyhedral 7-Die Opaque Dice Set - Dusty Green with Copper (d4, d6, d8, d10, d12, d20 & d00)",7.98,Chessex
Games,Dice & Dice Games,testing robustness Q workshop Runic Dice set - Black and Yellow,9.99,Q-Workshop
Games,Dice & Dice Games,testing robustness Bigjigs Toys Shut The Box,7.68,Bigjigs Toys
Games,Dice & Dice Games,testing robustness Unique Runic White D2 & Black D4 Dice Set,6,Q-Workshop
Games,Dice & Dice Games,testing robustness Rory's Story Cubes Mix Intergalactic Family Game,3.92,Rory's Story Cubes
Games,Dice & Dice Games,testing robustness SmartDealsPro 5 in 1 Aluminum Alloy Solid Metal Table Board Game Portable Dice Dice Set Travel Case Deluxe Gift,,Smartdealspro
Games,Dice & Dice Games,testing robustness WHATWEARS Sd Die D4 D6 D8 D10 D12 D20 MTG RPG D&D DND Poly Dices Pearl Green 7pcs,3.49,WHATWEARS
Games,Dice & Dice Games,testing robustness SmartDealsPro 10-Pack D6 Six Sided 16mm Round Angle Opaque Dice Die-Random Color,,Smartdealspro
Games,Dice & Dice Games,"testing robustness Big Cherry Giant Dice! One 16cm (160mm) Giant Foam Die, in Blue",10.32,BigCherry
Games,Dice & Dice Games,testing robustness Polyhedral 7-Die Opaque Dice Set - Green with White [Toy],5.64,Chessex
Games,Dice & Dice Games,testing robustness Pocket / Travel Beetle Drive game,5.99,Pocket dice games
Games,Dice & Dice Games,testing robustness Gem Clear Set,2.57,Poly Dice Sets
Games,Dice & Dice Games,testing robustness MY Games 10pc Dice Set,2.03,MY
Games,Dice & Dice Games,testing robustness Polyhedral Dice: Gemini 4 Black-Purple w/ Gold,11.93,Chessex
Games,Dice & Dice Games,"testing robustness 30 Dice, 16mm, Black and White",2.04,Unbeatable Games
Games,Dice & Dice Games,testing robustness Logo Grab Game,3.15,Drumond Park
Games,Dice & Dice Games,testing robustness Story Cubes Prehistoria [Multilingual],3.99,The Creativity Hub
Games,Dice & Dice Games,testing robustness Handcrafted Wooden Dice Box With 5 Dice Set,,RoyaltyRoute
Games,Dice & Dice Games,testing robustness SmartDealsPro Automatic Professional Dice Roller Cup Domes Battery Powered with 5 Dices,,Smartdealspro
Games,Dice & Dice Games,"testing robustness Backspindle Games ""Luchador! Mexican Wrestling"" Dice Game",23.65,Backspindle Games
Games,Dice & Dice Games,testing robustness Pathfinder Kingmaker Dice (7) Dice Set,10.03,Q-Workshop
Games,Dice & Dice Games,testing robustness Mars Attacks the Dice Game,18.09,Steve Jackson Games
Games,Dice & Dice Games,testing robustness Chessex Dice: Polyhedral 7-Die Opaque Dice Set - Yellow with Black [Toy],3.99,Chessex
Games,Dice & Dice Games,testing robustness Elvish Dice White/Black (7),8,Q-Workshop
Games,Dice & Dice Games,testing robustness Poker dice and dice cup 00592,1.49,Kent & Cleal
Games,Dice & Dice Games,testing robustness DICEWORDS GAME,11.69,GRAHAM'S GAMES
Games,Dice & Dice Games,testing robustness Red 7mm D6 Opaque x25 Dice,2.44,Opaque
Games,Dice & Dice Games,testing robustness Polyhedral Dice,9.74,Chessex
Games,Dice & Dice Games,testing robustness Q-workshop Runic Dice Set - Black & White,,Q-Workshop
Games,Dice & Dice Games,testing robustness Q-Workshop - Set of White & Black Tribal Dice,11.84,Q-Workshop
Games,Dice & Dice Games,testing robustness SmartDealsPro Set of 7 Dungeons and Dragons DND RPG MTG Table Games Dice(7 Colors Available) (Pure color series),3.35,Forlorn Hope Games
Games,Dice & Dice Games,testing robustness Amscan 30cm Casino Inflatable Dice Decorations,6.33,Amscan
Games,Dice & Dice Games,testing robustness LCR Dice Game (Red Chips),7.95,Left Center Right
Games,Dice & Dice Games,testing robustness SmartDealsPro 100-Pack D6 Six Sided 14mm Transparent Dice Die-Random Color,,Smartdealspro
Games,Dice & Dice Games,testing robustness Tech Dice Black-Blue Dice Set,10.95,Q-Workshop
Games,Dice & Dice Games,testing robustness Liars dice,22.51,Front Porch
Games,Dice & Dice Games,testing robustness 40 dice - 12mm 6 sided spot dice MIXED COLOURS,4.49,The Dice Place
Games,Dice & Dice Games,testing robustness Chessex Dice: Polyhedral 7-Die Scarab Dice Set - Scarlet with Gold CHX-27414,11.01,Chessex
Games,Dice & Dice Games,testing robustness Rory's Story Cubes Mix Medic Family Game,4,Rory's Story Cubes
Games,Dice & Dice Games,testing robustness Rory Story Cubes Mix Score,4,Rory's Story Cubes
Games,Dice & Dice Games,testing robustness Farkle - Dice Cup Game (Colours Vary),7,Patch Products Inc.
Games,Dice & Dice Games,testing robustness Crossword,,Crossword
Games,Dice & Dice Games,testing robustness 10 Sided Dice - Pack of 3,2.21,Tarquin Group
Games,Dice & Dice Games,testing robustness Amscan Hen Night Dare Dice Games,4.49,Amscan
Fancy Dress,Costumes,testing robustness Dice Bomb Explosion Magic Trick Joke Novelty Gift,4.84,Bristol Novelties
Games,Dice & Dice Games,"testing robustness Dice, spot. Pack of 100 x 12mm. diameter asst'd cols 00561",8.77,Forlorn Hope Games
Games,Dice & Dice Games,"testing robustness Dice, pack of 10 polyhedron - 00536",1.73,Kent & Cleal
Games,Dice & Dice Games,testing robustness Galt Toys All Aboard,14.99,Galt Toys
Games,Dice & Dice Games,testing robustness WHATWEARS D20 Gaming Dice Twenty Sd Die RPG D&D Set of 6 Six Opaque Color,1.68,WHATWEARS
Games,Dice & Dice Games,testing robustness 8 Sided Plastic Compass Dice (Red),1.15,Dice
Games,Dice & Dice Games,testing robustness 10 RED CASINO STYLE DICE / CRAPS - LARGE 19MM NEW,2.49,Dice
Games,Dice & Dice Games,testing robustness Q-workshop Pirate Dice (2),4,Q-Workshop
Games,Dice & Dice Games,"testing robustness Rio Grande Games ""Roll for The Galaxy"" Board Game",39.75,Rio Grande Games
Games,Dice & Dice Games,testing robustness Days of Wonder Ticket to Ride Dice Expansion Game,,Days of Wonder
Games,Dice & Dice Games,testing robustness 20 BLUE CASINO STYLE DICE / CRAPS - LARGE 19MM NEW,4,Dice
Games,Dice & Dice Games,testing robustness Q-workshop Runic Dice Set - White & Black,10.02,Q-Workshop
Games,Dice & Dice Games,testing robustness Zombie Dice Bag,8.63,Q-Workshop
Games,Dice & Dice Games,testing robustness Left Center Right Dice Game in Tin,8.99,Koplow Games
Games,Dice & Dice Games,testing robustness Housework Dice Game of Chores,2.02,TGO
Games,Dice & Dice Games,"testing robustness Leather Dice Cup (One cup, does not include dice)",9.25,David Westnedge Games
Games,Dice & Dice Games,"testing robustness Q-Workshop Elven SELV14 Dice Set for RPG, Green & White",11.28,Q-Workshop
Games,Dice & Dice Games,testing robustness Galt Toys Pirate Pursuit,14.79,Galt Toys
Games,Dice & Dice Games,testing robustness Q-Workshop - Set of Transparent & Blue Elvish Dice,7.95,Q-Workshop
Games,Dice & Dice Games,"testing robustness Big Cherry Dice, 5x Red D10 Die, 10 Sided Dice",2.03,Forlorn Hope Games
Games,Dice & Dice Games,testing robustness Q-workshop Classic Dice Set - Black & White,7.17,Q-Workshop
Games,Dice & Dice Games,testing robustness Traditional Games Shut the Box! Wooden Game,,TheWorks
Games,Dice & Dice Games,testing robustness Rory Story Cubes Fright Dice Mix,4,Rory Story Cubes
Games,Dice & Dice Games,testing robustness Big Cherry - 10 x Pearl Green Ankh Dice ☥,3.95,BigCherry
Games,Dice & Dice Games,"testing robustness 10x7 dice sets, opaque, plastic mix of colours. Contains d4, d6, d8, d10, d12, d20 and d%",21.59,Forlorn Hope Games
Games,Dice & Dice Games,testing robustness Pocket / Travel Charades game,5.99,pocketgames
Games,Dice & Dice Games,testing robustness Purple 15mm D6 Oblivion x25 Dice,2.99,Oblivion
Games,Dice & Dice Games,testing robustness Q-Workshop - Set of Black & White Dragon Dice,7.95,Q-Workshop
Games,Dice & Dice Games,testing robustness 100 x 7mm opaque Plastic dice (Black),3.99,Bulk Dice
Games,Dice & Dice Games,testing robustness Chessex Dice: Polyhedral 7-Die Opaque Dice Set - Ivory with Black [Toy],3.91,Chessex
Games,Dice & Dice Games,testing robustness Fate Dice: Atomic Robo Dice,12.58,Evil Hat Productions
Games,Dice & Dice Games,testing robustness secret santa gifts for Her - Love Dice and Furry Handcuffs,5.99,kitsch
Games,Dice & Dice Games,testing robustness SmartDealsPro Automatic Professional Half Shell Golden Dice Roller Cup Domes Battery Powered with 5 Dices,,Smartdealspro
Games,Dice & Dice Games,testing robustness Giant Ludo Game,1.6,A to Z
Games,Dice & Dice Games,testing robustness Bigjigs Toys Animal Shut the Box,16.99,Bigjigs Toys
Games,Dice & Dice Games,testing robustness Pathfinder Crimson Throne (7) Dice Set,7.95,Q-Workshop
Games,Dice & Dice Games,testing robustness Q-workshop Runic Bag II,4.95,Q-Workshop
Games,Dice & Dice Games,testing robustness BOGGLE. VINTAGE 1985 EDITION BY PARKER,,BOGGLE
Characters & Brands,Hasbro,testing robustness Yahtzee Dice,,Hasbro
Games,Dice & Dice Games,testing robustness Shadowrun Decker Dice set by Q-workshop,9.5,Q-Workshop
Games,Dice & Dice Games,testing robustness Elvish Dice Transparent/Red (7),7.99,Q-Workshop
Games,Dice & Dice Games,testing robustness Q-Workshop Polyhedral 7-Dice Set: Call of Cthulhu Beige & Black,8.95,Q-Workshop
Games,Dice & Dice Games,testing robustness D20 Level Counter Black/White,3.95,Q-Workshop
Games,Dice & Dice Games,testing robustness 12Pcs Foam Playing Dice - Random Colors,2.26,Generic
Games,Dice & Dice Games,testing robustness SmartDealsPro 8 x 7-Die Series 8 Colors Sparkle Dungeons and Dragons DND RPG MTG Table Games Dice,,Smartdealspro
Games,Dice & Dice Games,testing robustness Pathfinder Iron Gods (7) Dice Set,7.99,Q-Workshop
Games,Dice & Dice Games,"testing robustness Dice bulk pack for D&D RPG - 5x7 dice sets, opaque, plastic, 5 colours. d4, d6, d8, d10, d%, d12 and d20 x5",,The Dice Place
Games,Dice & Dice Games,testing robustness Poker Chips - 120 Deluxe Gaming Chips Jaques of London,29.99,Jaques of London
Games,Dice & Dice Games,testing robustness 10 Sided Dice - Single item,1.75,Tarquin Group
Games,Dice & Dice Games,testing robustness Pearlescent Purple Poly RPG Dice Set and Bag,6.69,Cultzilla
Games,Dice & Dice Games,testing robustness Luchador! Mexican Wrestling Dice,,Backspindle Games Limited
Games,Dice & Dice Games,"testing robustness Wooden Games Five Dice Set In A Cute Handcrafted Box, Size: 12.7 X 3.8 X 3.8 cm",13.36,ShalinIndia
Games,Dice & Dice Games,testing robustness Dude Dice High Score - Maths Level 2 age 9+,7.6,Dude Dice
Games,Dice & Dice Games,"testing robustness Big Cherry Giant Dice! One 7cm (70mm) Giant Foam Die, in Yellow",6.75,BigCherry
Games,Dice & Dice Games,testing robustness Pocket / Travel Yatzy dice game,5.99,Pocket dice games
Games,Dice & Dice Games,testing robustness 50 x 12mm Round Corner Spot (Grey),4.99,Forlorn Hope Games
Games,Dice & Dice Games,testing robustness Schmidt Kniffel Kids,8,Schmidt
Games,Dice & Dice Games,testing robustness University Games 32 Dice Strategy Game,6.19,University Games
Games,Dice & Dice Games,testing robustness Black Leather Zombie Dice Cup,15.95,Q-Workshop
Games,Dice & Dice Games,testing robustness CHESSEX TRPG dice / dice Opaque Polyhedral (polyhedron) Black w / white 7 piece set (japan import),7.79,Chessex
Games,Dice & Dice Games,testing robustness Farkle Score Pads X 2 (100 sheets),3.99,Jesters
Games,Dice & Dice Games,testing robustness Fuse,21.5,Renegade Game Studios
Games,Dice & Dice Games,testing robustness Plastic Wargaming Base Roleplay 25mm Round Slot x 20,1.9,Base
Games,Dice & Dice Games,testing robustness Casino Quality Dice,2.79,Re:creation Group Plc
Games,Dice & Dice Games,testing robustness 30-Sided Dice,2.49,Tarquin
Games,Dice & Dice Games,testing robustness Q workshop Dragon Dice set - Black and Yellow,7.95,Q-Workshop
Games,Dice & Dice Games,testing robustness Story Cubes Voyages [German Version],12.41,Hutter Trade GmbH + Co KG
Games,Dice & Dice Games,testing robustness West5Products Classic High Quality Wooden Box of Dice Set W/ Brass Inlay,3.95,West5Products
Games,Dice & Dice Games,testing robustness Dude Dice - Level 1 (for children aged 5 to 8),8.25,Dude Dice
Games,Dice & Dice Games,testing robustness Call of Cthulhu Horror on the orient express Black-purple dice set (7),11.95,Q-Workshop
Games,Dice & Dice Games,testing robustness Pocket / Travel Peruvian dice game,7.99,Pocket dice games
Games,Dice & Dice Games,"testing robustness Big Cherry Dice, 5x Black D10 Die, 10 Sided Dice",2.03,Forlorn Hope Games
Games,Dice & Dice Games,testing robustness Poker Dice,5.29,David Westnedge
Games,Dice & Dice Games,testing robustness Ent Dice Bag,,Q-Workshop
Games,Dice & Dice Games,testing robustness Polyhedral 7-Die Scarab Dice Set - Royal Blue with Gold [Toy],11.93,Chessex
Games,Dice & Dice Games,testing robustness BOGGLE - THE 3 MINUTE WORD GAME. 1996 EDITION BY PARKER,,BOGGLE
Games,Dice & Dice Games,"testing robustness Farkle The Classic Dice-Rolling, Risk-Taking Game",7.89,Patch Products Inc.
Games,Dice & Dice Games,testing robustness Chessex Dice d6 Sets: Gemini Blue & Green with Gold - 16mm Six Sided Die (12) Block of Dice,11.4,Chessex
Games,Dice & Dice Games,testing robustness Escape: The Curse of the Temple Big Box,,Queen Games
Games,Dice & Dice Games,"testing robustness Polyhedral 7-Die Gemini Dice Set - Purple & Steel with White (d4, d6, d8, d10, d12, d20 & d00)",11.59,Chessex
Games,Dice & Dice Games,testing robustness Red 15mm D6 Oblivion x25 Dice,2.99,Oblivion
Games,Dice & Dice Games,testing robustness Tenzi 2-4 Player Family Game,10.98,Tenzi
Games,Dice & Dice Games,testing robustness Blue 7mm D6 Opaque x25 Dice,2.44,Opaque
Games,Dice & Dice Games,testing robustness Thinkfun Maths Dice Powers Game,12.32,Think Fun
